"","subj","drug","eeg_date","Frequencies (Hz)","intervals_sec","channel","drug dose (mg/kg)","mean PSD (dB)","n","SD","median PSD (dB)"
"225","RAT06","Methyl","2016-10-21",14,400,"EEG_PR","baseline",10.6429246354662,8,3.37592707736217,11.81676493335
"226","RAT06","Methyl","2016-10-21",14,400,"EEG_OL","baseline",6.7197446361968,10,4.73088817407813,7.866352720715
"227","RAT06","Methyl","2016-10-21",14,400,"EEG_OR","baseline",12.1446196660689,9,3.85823707411844,11.4148269884
"228","RAT06","Methyl","2016-10-21",14,500,"EEG_FL","baseline",12.9185466757667,6,1.97444214102563,13.06376188285
"229","RAT06","Methyl","2016-10-21",14,500,"EEG_PL","baseline",11.8792284400529,7,1.37007065166443,12.4128931115
"230","RAT06","Methyl","2016-10-21",14,500,"EEG_PR","baseline",13.8052269048571,7,1.38595128481689,13.7502173917
"231","RAT06","Methyl","2016-10-21",14,500,"EEG_OL","baseline",9.03781322096444,9,2.12268975025657,9.30467493386
"232","RAT06","Methyl","2016-10-21",14,500,"EEG_OR","baseline",13.8508470211,8,2.89461422288813,13.67012328255
"233","RAT06","Methyl","2016-10-21",14,600,"EEG_FL","baseline",10.5503351319489,9,2.95925360386596,10.9361007905
"234","RAT06","Methyl","2016-10-21",14,600,"EEG_PL","baseline",9.61567654575444,9,2.6149902136306,9.04003995682
"235","RAT06","Methyl","2016-10-21",14,600,"EEG_PR","baseline",11.6991901970033,9,2.79223976918157,12.1107487041
"236","RAT06","Methyl","2016-10-21",14,600,"EEG_OL","baseline",6.30976575090667,9,2.46287351448919,5.94015899298
"237","RAT06","Methyl","2016-10-21",14,600,"EEG_OR","baseline",12.7728815638433,9,2.65358247188153,12.7764341583
"238","RAT06","Methyl","2016-10-21",14,700,"EEG_FL","0.032",9.43070810477444,9,2.33310144185363,8.72736297458
"239","RAT06","Methyl","2016-10-21",14,700,"EEG_PL","0.032",11.0280668298367,9,2.51212106587666,11.0257791302
"240","RAT06","Methyl","2016-10-21",14,700,"EEG_PR","0.032",8.47694504746445,9,3.25530716311285,8.04603448642
"241","RAT06","Methyl","2016-10-21",14,700,"EEG_OL","0.032",7.52758729065667,9,2.38999615871215,7.93083002414
"242","RAT06","Methyl","2016-10-21",14,700,"EEG_OR","0.032",12.4900538564978,9,2.56933472189638,12.9293916839
"243","RAT06","Methyl","2016-10-21",14,800,"EEG_FL","0.032",10.901972665984,10,4.50643897180012,11.0642396421
"244","RAT06","Methyl","2016-10-21",14,800,"EEG_PL","0.032",11.368748387286,10,3.39577613493404,10.37726850685
"245","RAT06","Methyl","2016-10-21",14,800,"EEG_PR","0.032",11.7539070270333,9,4.51172641387494,12.6467975376
"246","RAT06","Methyl","2016-10-21",14,800,"EEG_OL","0.032",8.032792352381,10,3.40437776297018,7.804631054225
"247","RAT06","Methyl","2016-10-21",14,800,"EEG_OR","0.032",14.939249441313,10,2.66901800001827,15.9413053116
"248","RAT06","Methyl","2016-10-21",14,900,"EEG_FL","0.032",8.99472466810222,9,4.04235644365062,10.1852368091
"249","RAT06","Methyl","2016-10-21",14,900,"EEG_PL","0.032",7.4923928862875,8,2.99456959112329,7.21857680219
"250","RAT06","Methyl","2016-10-21",14,900,"EEG_PR","0.032",8.15737325724811,9,3.63039446021935,8.74211407846
"251","RAT06","Methyl","2016-10-21",14,900,"EEG_OL","0.032",6.640219692087,10,5.40380816030617,5.249310695485
"252","RAT06","Methyl","2016-10-21",14,900,"EEG_OR","0.032",10.773526941756,10,3.89503058607588,10.8158289086
"253","RAT06","Methyl","2016-10-21",14,1000,"EEG_FL","0.032",11.9679440902125,8,2.91690826742069,11.5562999708
"254","RAT06","Methyl","2016-10-21",14,1000,"EEG_PL","0.032",10.4576324470825,8,2.62951585591629,9.709951767915
"255","RAT06","Methyl","2016-10-21",14,1000,"EEG_PR","0.032",12.8567339650375,8,3.15288306061144,12.61819648505
"256","RAT06","Methyl","2016-10-21",14,1000,"EEG_OL","0.032",7.73640378588625,8,2.51863923833827,7.49408720852
"257","RAT06","Methyl","2016-10-21",14,1000,"EEG_OR","0.032",12.563760047415,8,3.08780734832178,11.3518137599
"258","RAT06","Methyl","2016-10-21",14,1100,"EEG_FL","0.032",10.346591780607,10,2.75000117833702,11.0052733972
"259","RAT06","Methyl","2016-10-21",14,1100,"EEG_FR","0.032",20.2264675907333,3,0.358661779259345,20.1943301715
"260","RAT06","Methyl","2016-10-21",14,1100,"EEG_PL","0.032",10.1619666647211,9,1.86323580579248,9.80967839077
"261","RAT06","Methyl","2016-10-21",14,1100,"EEG_PR","0.032",12.412796120197,10,3.47261209625046,13.76622923485
"262","RAT06","Methyl","2016-10-21",14,1100,"EEG_OL","0.032",7.885516716951,10,2.61672592719731,7.03152995203
"263","RAT06","Methyl","2016-10-21",14,1100,"EEG_OR","0.032",14.1841611660844,9,2.5831328718216,14.1373370693
"264","RAT06","Methyl","2016-10-21",14,1200,"EEG_FL","0.032",9.68789940283143,7,3.75627837106453,10.5119388331
"265","RAT06","Methyl","2016-10-21",14,1200,"EEG_PL","0.032",9.23938565495375,8,2.57920890690554,9.68574550972
"266","RAT06","Methyl","2016-10-21",14,1200,"EEG_PR","0.032",10.7530381829614,7,3.00346899374904,11.1080835672
"267","RAT06","Methyl","2016-10-21",14,1200,"EEG_OL","0.032",7.864447806278,10,3.39410686483466,8.361175156125
"268","RAT06","Methyl","2016-10-21",14,1200,"EEG_OR","0.032",13.0086462942033,9,3.64320650601489,14.1960406367
"269","RAT06","Methyl","2016-10-21",14,1300,"EEG_FL","0.101",11.413510128908,10,1.85349014398763,11.53512234315
"270","RAT06","Methyl","2016-10-21",14,1300,"EEG_PL","0.101",11.4413373215278,9,2.12280847547051,11.463445764
"271","RAT06","Methyl","2016-10-21",14,1300,"EEG_PR","0.101",10.7933850063233,9,2.25658043055622,10.8621078264
"272","RAT06","Methyl","2016-10-21",14,1300,"EEG_OL","0.101",8.325352181072,10,2.65497475020428,8.22329519674
"273","RAT06","Methyl","2016-10-21",14,1300,"EEG_OR","0.101",12.519105407022,10,2.3950339615272,12.6748429828
"274","RAT06","Methyl","2016-10-21",14,1400,"EEG_FL","0.101",9.790424298828,10,4.0895417115312,9.6853969796
"275","RAT06","Methyl","2016-10-21",14,1400,"EEG_PL","0.101",9.811688823702,10,4.12858061266582,10.89544675975
"276","RAT06","Methyl","2016-10-21",14,1400,"EEG_PR","0.101",10.340498594928,10,3.59187565577206,10.068154886465
"277","RAT06","Methyl","2016-10-21",14,1400,"EEG_OL","0.101",7.1925809405402,10,3.72356599325911,8.53831890994
"278","RAT06","Methyl","2016-10-21",14,1400,"EEG_OR","0.101",11.924729669274,10,3.0793624346747,12.08478839935
"279","RAT06","Methyl","2016-10-21",14,1500,"EEG_FL","0.101",10.892358858507,10,2.91039428742318,10.5742138989
"280","RAT06","Methyl","2016-10-21",14,1500,"EEG_FR","0.101",14.82211900645,2,0.172974964325413,14.82211900645
"281","RAT06","Methyl","2016-10-21",14,1500,"EEG_PL","0.101",10.129036403576,10,3.87461608506836,9.362214302635
"282","RAT06","Methyl","2016-10-21",14,1500,"EEG_PR","0.101",10.46857901072,9,3.61392692643993,9.98193380977
"283","RAT06","Methyl","2016-10-21",14,1500,"EEG_OL","0.101",7.82087932359,10,4.15154146516812,7.27062363415
"284","RAT06","Methyl","2016-10-21",14,1500,"EEG_OR","0.101",12.1635340672344,9,3.33056010485528,10.5902906433
"285","RAT06","Methyl","2016-10-21",14,1600,"EEG_FL","0.101",9.89515247811,7,2.18792430566128,10.0369434658
"286","RAT06","Methyl","2016-10-21",14,1600,"EEG_PL","0.101",10.1572908582637,8,3.06764061102808,11.09383790905
"287","RAT06","Methyl","2016-10-21",14,1600,"EEG_PR","0.101",9.46717589197,7,3.44936993875266,10.6897597301
"288","RAT06","Methyl","2016-10-21",14,1600,"EEG_OL","0.101",9.731975087238,10,5.13937003761296,8.18825410082
"289","RAT06","Methyl","2016-10-21",14,1600,"EEG_OR","0.101",11.288915410201,10,4.0090386721142,10.31576140919
"290","RAT06","Methyl","2016-10-21",14,1700,"EEG_FL","0.101",10.8515737887556,9,2.46131994690289,11.7362801297
"291","RAT06","Methyl","2016-10-21",14,1700,"EEG_PL","0.101",9.08387482590111,9,2.59660738794701,8.86416047259
"292","RAT06","Methyl","2016-10-21",14,1700,"EEG_PR","0.101",11.5412928087544,9,2.26982390494227,12.4148800214
"293","RAT06","Methyl","2016-10-21",14,1700,"EEG_OL","0.101",6.477782307831,10,2.93288840823384,6.313133756845
"294","RAT06","Methyl","2016-10-21",14,1700,"EEG_OR","0.101",12.8237864797333,9,1.87533738107248,12.4469202052
"295","RAT06","Methyl","2016-10-21",14,1800,"EEG_FL","0.101",9.33819136432,8,5.57573335314422,9.78272272975
"296","RAT06","Methyl","2016-10-21",14,1800,"EEG_FR","0.101",19.33001733036,5,4.08834508553775,19.1022930858
"297","RAT06","Methyl","2016-10-21",14,1800,"EEG_PL","0.101",10.7367298868778,9,5.06140420332331,11.3171830649
"298","RAT06","Methyl","2016-10-21",14,1800,"EEG_PR","0.101",10.2899766913725,8,4.303648058855,10.09719275484
"299","RAT06","Methyl","2016-10-21",14,1800,"EEG_OL","0.101",9.47473286753625,8,4.24054766932831,9.353297098015
"300","RAT06","Methyl","2016-10-21",14,1800,"EEG_OR","0.101",12.93897785072,9,3.75584903399696,12.6537307119
"301","RAT06","Methyl","2016-10-21",14,1900,"EEG_FL","0.32",9.102072153347,10,2.28121038415179,9.115609541275
"302","RAT06","Methyl","2016-10-21",14,1900,"EEG_FR","0.32",18.95706829355,2,0.161395437558237,18.95706829355
"303","RAT06","Methyl","2016-10-21",14,1900,"EEG_PL","0.32",8.2268531065131,10,3.26450680355814,8.33160777779
"304","RAT06","Methyl","2016-10-21",14,1900,"EEG_PR","0.32",9.116719590754,10,2.78449139210597,9.22565644934
"305","RAT06","Methyl","2016-10-21",14,1900,"EEG_OL","0.32",6.5570036090596,10,3.0459642678396,6.744088749955
"306","RAT06","Methyl","2016-10-21",14,1900,"EEG_OR","0.32",11.471362872831,10,2.11333451203683,11.14259805535
"307","RAT06","Methyl","2016-10-21",14,2000,"EEG_FL","0.32",10.536155530638,10,5.86746875434124,10.093867779835
"308","RAT06","Methyl","2016-10-21",14,2000,"EEG_FR","0.32",22.41668202824,5,2.99549348411417,22.3747986489
"309","RAT06","Methyl","2016-10-21",14,2000,"EEG_PL","0.32",9.26839372850778,9,3.52429462206459,9.75490874694
"310","RAT06","Methyl","2016-10-21",14,2000,"EEG_PR","0.32",11.47127213326,10,6.0506722479537,10.097234398455
"311","RAT06","Methyl","2016-10-21",14,2000,"EEG_OL","0.32",7.436325071982,10,2.95669081694657,7.19420474176
"312","RAT06","Methyl","2016-10-21",14,2000,"EEG_OR","0.32",12.911364651997,10,3.56392317758829,13.0073085748
"313","RAT06","Methyl","2016-10-21",14,2100,"EEG_FL","0.32",9.8391182550485,10,4.07020839241931,10.26241544926
"314","RAT06","Methyl","2016-10-21",14,2100,"EEG_FR","0.32",19.1656927554833,6,3.59743287891258,19.01763642335
"315","RAT06","Methyl","2016-10-21",14,2100,"EEG_PL","0.32",11.42437475641,10,3.21492851623158,10.8221675267
"316","RAT06","Methyl","2016-10-21",14,2100,"EEG_PR","0.32",10.659041984975,10,3.31837869882139,11.00248939585
"317","RAT06","Methyl","2016-10-21",14,2100,"EEG_OL","0.32",9.049210120958,10,4.00742659631843,8.80019318214
"318","RAT06","Methyl","2016-10-21",14,2100,"EEG_OR","0.32",13.778112640002,10,4.72186432506099,13.58537870845
"319","RAT06","Methyl","2016-10-21",14,2200,"EEG_FL","0.32",10.193212313973,10,1.71855373030829,10.28504365129
"320","RAT06","Methyl","2016-10-21",14,2200,"EEG_FR","0.32",20.4059532435,4,4.6347696521722,18.4543538718
"321","RAT06","Methyl","2016-10-21",14,2200,"EEG_PL","0.32",10.4346255912456,9,1.87202838393866,10.9038890439
"322","RAT06","Methyl","2016-10-21",14,2200,"EEG_PR","0.32",11.0745690121889,9,2.54132234940856,10.9250723515
"323","RAT06","Methyl","2016-10-21",14,2200,"EEG_OL","0.32",8.438390627926,10,1.67527765532093,8.574972272125
"324","RAT06","Methyl","2016-10-21",14,2200,"EEG_OR","0.32",13.57737524631,10,2.60718827329473,13.59056850355
"325","RAT06","Methyl","2016-10-21",14,2300,"EEG_FL","0.32",8.563068348415,10,2.61089343314462,8.43374959245
"326","RAT06","Methyl","2016-10-21",14,2300,"EEG_PL","0.32",9.556108237189,10,2.39739523085434,9.7862498669
"327","RAT06","Methyl","2016-10-21",14,2300,"EEG_PR","0.32",9.028057047927,10,2.14505148056581,8.47969735168
"328","RAT06","Methyl","2016-10-21",14,2300,"EEG_OL","0.32",7.30660282025,10,2.51233389475649,7.505252637905
"329","RAT06","Methyl","2016-10-21",14,2300,"EEG_OR","0.32",11.615044268341,10,2.70969184477475,11.85478898205
"330","RAT06","Methyl","2016-10-21",14,2400,"EEG_FL","0.32",10.042736034905,10,2.49291242656976,10.60939245215
"331","RAT06","Methyl","2016-10-21",14,2400,"EEG_FR","0.32",21.2959940075,2,4.86685735430969,21.2959940075
"332","RAT06","Methyl","2016-10-21",14,2400,"EEG_PL","0.32",9.846751911704,10,2.2762683424558,9.419066799845
"333","RAT06","Methyl","2016-10-21",14,2400,"EEG_PR","0.32",10.407261516055,10,2.92872834459746,9.98817409416
"334","RAT06","Methyl","2016-10-21",14,2400,"EEG_OL","0.32",7.362635058114,10,2.7695541211646,6.984537792245
"335","RAT06","Methyl","2016-10-21",14,2400,"EEG_OR","0.32",11.415169616858,10,3.07272076439276,11.2592557672
"336","RAT06","Methyl","2016-10-21",14,2500,"EEG_FL","1.012",8.333836337252,10,2.95257114654105,8.366159423865
"337","RAT06","Methyl","2016-10-21",14,2500,"EEG_PL","1.012",8.927149514868,10,3.03701882687149,9.362397164945
"338","RAT06","Methyl","2016-10-21",14,2500,"EEG_PR","1.012",9.351360025121,10,2.23081538449958,9.75621711718
"339","RAT06","Methyl","2016-10-21",14,2500,"EEG_OL","1.012",7.473210948426,10,2.85478903212088,6.77535338482
"340","RAT06","Methyl","2016-10-21",14,2500,"EEG_OR","1.012",11.695974951733,10,2.3219191291577,11.23205462895
"341","RAT06","Methyl","2016-10-21",14,2600,"EEG_FL","1.012",8.3965772281525,8,2.31461185449028,8.50759943478
"342","RAT06","Methyl","2016-10-21",14,2600,"EEG_PL","1.012",8.67073091911375,8,2.29438079785315,8.45564825971
"343","RAT06","Methyl","2016-10-21",14,2600,"EEG_PR","1.012",7.75937136629333,9,2.86403228319163,9.12039712864
"344","RAT06","Methyl","2016-10-21",14,2600,"EEG_OL","1.012",6.86535434701333,9,2.63518910259171,7.20007923292
"345","RAT06","Methyl","2016-10-21",14,2600,"EEG_OR","1.012",10.4025907808511,9,2.51464102591381,10.1313294153
"346","RAT06","Methyl","2016-10-21",14,2700,"EEG_FL","1.012",10.1349754536375,8,3.82890055826087,10.67852261305
"347","RAT06","Methyl","2016-10-21",14,2700,"EEG_PL","1.012",9.2001962435275,8,3.19283407481554,8.49700628457
"348","RAT06","Methyl","2016-10-21",14,2700,"EEG_PR","1.012",11.5381255525862,8,3.12081057419994,11.15041043765
"349","RAT06","Methyl","2016-10-21",14,2700,"EEG_OL","1.012",7.610730516599,10,3.43264658350359,8.496300246305
"350","RAT06","Methyl","2016-10-21",14,2700,"EEG_OR","1.012",11.9650494285763,8,4.22371146766701,12.5720197299
"351","RAT06","Methyl","2016-10-21",14,2800,"EEG_FL","1.012",8.681373683705,10,2.35007342601471,8.659675196695
"352","RAT06","Methyl","2016-10-21",14,2800,"EEG_PL","1.012",7.116971854939,10,4.41052224100193,7.07793813236
"353","RAT06","Methyl","2016-10-21",14,2800,"EEG_PR","1.012",9.78027925222333,9,2.56042017225936,10.385442619
"354","RAT06","Methyl","2016-10-21",14,2800,"EEG_OL","1.012",6.017328237244,10,3.82661154821017,4.681553724535
"355","RAT06","Methyl","2016-10-21",14,2800,"EEG_OR","1.012",12.09677787116,10,2.05502714694362,12.1049994129
"356","RAT06","Methyl","2016-10-21",14,2900,"EEG_FL","1.012",10.061509867856,10,2.86750801300575,10.037671840875
"357","RAT06","Methyl","2016-10-21",14,2900,"EEG_PL","1.012",9.27326875589778,9,2.56456272008668,10.0018514009
"358","RAT06","Methyl","2016-10-21",14,2900,"EEG_PR","1.012",11.327884564582,10,3.57966336240857,12.93570535805
"359","RAT06","Methyl","2016-10-21",14,2900,"EEG_OL","1.012",7.07086566864422,9,3.62244056486278,8.54374160673
"360","RAT06","Methyl","2016-10-21",14,2900,"EEG_OR","1.012",12.278727871682,10,4.49295902253211,12.9759689977
"361","RAT06","Methyl","2016-10-21",14,3000,"EEG_FL","1.012",11.7363693516978,9,2.34468640536493,10.9391128513
"362","RAT06","Methyl","2016-10-21",14,3000,"EEG_PL","1.012",10.5135270954878,9,3.15647654258705,11.020764203
"363","RAT06","Methyl","2016-10-21",14,3000,"EEG_PR","1.012",11.6090960091674,9,4.78373795465924,12.5435080178
"364","RAT06","Methyl","2016-10-21",14,3000,"EEG_OL","1.012",8.912346744001,10,3.33610768349902,10.17919770915
"365","RAT06","Methyl","2016-10-21",14,3000,"EEG_OR","1.012",13.5619011249411,9,2.93053501563673,13.3577911398
"366","RAT06","Methyl","2016-10-21",14,3100,"EEG_FL","3.2",9.496690310895,8,3.00791757786742,9.755651680755
"367","RAT06","Methyl","2016-10-21",14,3100,"EEG_PL","3.2",10.5861812198387,8,2.27272982052633,10.43882587975
"368","RAT06","Methyl","2016-10-21",14,3100,"EEG_PR","3.2",10.5376874719787,8,2.02739738575393,11.0462176213
"369","RAT06","Methyl","2016-10-21",14,3100,"EEG_OL","3.2",8.69966013632444,9,2.1669763176649,8.82630754632
"370","RAT06","Methyl","2016-10-21",14,3100,"EEG_OR","3.2",13.5616867681478,9,2.85041915748405,12.8741721816
"371","RAT06","Methyl","2016-10-21",14,3200,"EEG_FL","3.2",9.532070102464,10,3.75782723415996,9.03668919205
"372","RAT06","Methyl","2016-10-21",14,3200,"EEG_PL","3.2",9.729630486174,10,2.09535385186886,10.00516178894
"373","RAT06","Methyl","2016-10-21",14,3200,"EEG_PR","3.2",9.097641025484,10,4.12437216687886,9.587652594895
"374","RAT06","Methyl","2016-10-21",14,3200,"EEG_OL","3.2",7.935657153954,10,1.96248793706073,7.423055431975
"375","RAT06","Methyl","2016-10-21",14,3200,"EEG_OR","3.2",12.684289519447,10,2.47541144911469,12.88343432645
"376","RAT06","Methyl","2016-10-21",14,3300,"EEG_FL","3.2",9.226633245141,10,4.35754223045071,8.626398008245
"377","RAT06","Methyl","2016-10-21",14,3300,"EEG_PL","3.2",10.240866195315,10,3.39206202479458,11.40492156995
"378","RAT06","Methyl","2016-10-21",14,3300,"EEG_PR","3.2",10.562761981131,10,3.65452621502366,10.6411254447
"379","RAT06","Methyl","2016-10-21",14,3300,"EEG_OL","3.2",9.670986626326,10,2.83045769659147,10.4125721359
"380","RAT06","Methyl","2016-10-21",14,3300,"EEG_OR","3.2",13.094256778763,10,2.70831279020089,12.50981914075
"381","RAT06","Methyl","2016-10-21",14,3400,"EEG_FL","3.2",9.596733352722,10,2.36063267887548,9.822815172495
"382","RAT06","Methyl","2016-10-21",14,3400,"EEG_PL","3.2",10.048401528558,10,1.61035445027648,10.3639587145
"383","RAT06","Methyl","2016-10-21",14,3400,"EEG_PR","3.2",10.006883963733,10,3.07870753893455,9.92930940938
"384","RAT06","Methyl","2016-10-21",14,3400,"EEG_OL","3.2",8.50421310267,10,2.23096210929248,8.822742537755
"385","RAT06","Methyl","2016-10-21",14,3400,"EEG_OR","3.2",11.926775134072,10,2.86645735130098,12.6164503266
"386","RAT06","Methyl","2016-10-21",14,3500,"EEG_FL","3.2",9.019341166813,10,2.77317496259004,8.657882807565
"387","RAT06","Methyl","2016-10-21",14,3500,"EEG_PL","3.2",10.592985289949,10,2.79561779070275,10.56651522155
"388","RAT06","Methyl","2016-10-21",14,3500,"EEG_PR","3.2",8.660441437573,10,3.28650123132971,8.978695062235
"389","RAT06","Methyl","2016-10-21",14,3500,"EEG_OL","3.2",8.901360639404,10,2.84982752019593,8.945409534065
"390","RAT06","Methyl","2016-10-21",14,3500,"EEG_OR","3.2",12.183443052408,10,3.99369437192215,12.8916069427
"391","RAT06","Methyl","2016-10-21",14,3600,"EEG_FL","3.2",9.915694192786,10,2.93383974454046,10.58378795605
"392","RAT06","Methyl","2016-10-21",14,3600,"EEG_PL","3.2",9.48090258553,10,3.36052979825948,9.96162640783
"393","RAT06","Methyl","2016-10-21",14,3600,"EEG_PR","3.2",11.593645281541,10,1.97121984729642,12.48683091285
"394","RAT06","Methyl","2016-10-21",14,3600,"EEG_OL","3.2",8.506249098765,10,3.19789521705236,9.07711934451
"395","RAT06","Methyl","2016-10-21",14,3600,"EEG_OR","3.2",11.758755970427,10,4.08895579797505,12.17600839185
"396","RAT06","Methyl","2016-10-21",14,3700,"EEG_FL","3.2",8.347030541525,10,2.43740229372712,7.93007556039
"397","RAT06","Methyl","2016-10-21",14,3700,"EEG_PL","3.2",10.048297154311,10,2.46012347548126,9.986504532825
"398","RAT06","Methyl","2016-10-21",14,3700,"EEG_PR","3.2",9.624202997824,10,2.68271857319555,9.07545570916
"399","RAT06","Methyl","2016-10-21",14,3700,"EEG_OL","3.2",8.54120064983,10,2.79046117156961,8.821710120825
"400","RAT06","Methyl","2016-10-21",14,3700,"EEG_OR","3.2",10.542845029101,10,1.82269793092835,10.060945590685
"401","RAT06","Methyl","2016-10-21",14,3800,"EEG_FL","3.2",7.036687886635,10,3.99891266066887,6.187982341645
"402","RAT06","Methyl","2016-10-21",14,3800,"EEG_PL","3.2",8.558138801947,10,2.57537755764532,7.540663017005
"403","RAT06","Methyl","2016-10-21",14,3800,"EEG_PR","3.2",8.98073892233,10,3.86363241408431,8.781578223735
"404","RAT06","Methyl","2016-10-21",14,3800,"EEG_OL","3.2",7.413059061246,10,2.86995047690885,7.330327428715
"405","RAT06","Methyl","2016-10-21",14,3800,"EEG_OR","3.2",12.371176918384,10,2.52632246034621,12.49302825065
"406","RAT06","Methyl","2016-10-21",14,3900,"EEG_FL","3.2",9.019630363127,10,3.6197539476652,9.79383891387
"407","RAT06","Methyl","2016-10-21",14,3900,"EEG_PL","3.2",7.624365235921,10,3.83773182965015,7.392778901895
"408","RAT06","Methyl","2016-10-21",14,3900,"EEG_PR","3.2",10.869723356559,10,2.92067178264407,10.978707414
"409","RAT06","Methyl","2016-10-21",14,3900,"EEG_OL","3.2",6.934455344176,10,3.57837187652601,6.7185589951
"410","RAT06","Methyl","2016-10-21",14,3900,"EEG_OR","3.2",12.038143304102,10,3.18171008719727,12.51010950765
"411","RAT06","Methyl","2016-10-21",15,100,"EEG_FL","baseline",8.47656401397,9,2.54650048621134,8.88851533506
"412","RAT06","Methyl","2016-10-21",15,100,"EEG_FR","baseline",17.030127855725,4,1.89676811141341,16.59183511095
"413","RAT06","Methyl","2016-10-21",15,100,"EEG_PL","baseline",9.38007495493778,9,2.82691135056541,8.35554245013
"414","RAT06","Methyl","2016-10-21",15,100,"EEG_PR","baseline",10.1513267322422,9,2.60798494894648,10.6283408045
"415","RAT06","Methyl","2016-10-21",15,100,"EEG_OL","baseline",4.92434883311756,9,3.40079012821786,4.70797547739
"416","RAT06","Methyl","2016-10-21",15,100,"EEG_OR","baseline",13.8772538749,9,2.95135846681072,12.4362575013
"417","RAT06","Methyl","2016-10-21",15,200,"EEG_FL","baseline",8.683208383801,10,3.35391920090614,9.57614537806
"418","RAT06","Methyl","2016-10-21",15,200,"EEG_FR","baseline",21.9002549225286,7,1.85259075038161,21.8774641056
"419","RAT06","Methyl","2016-10-21",15,200,"EEG_PL","baseline",7.03773477099023,10,3.6862432203387,7.623167371655
"420","RAT06","Methyl","2016-10-21",15,200,"EEG_PR","baseline",9.04747088794,10,2.226092576215,8.10581470301
"421","RAT06","Methyl","2016-10-21",15,200,"EEG_OL","baseline",3.20275733637,10,3.45923665836209,3.40589430375
"422","RAT06","Methyl","2016-10-21",15,200,"EEG_OR","baseline",11.519205256857,10,2.04794533838052,11.86966895085
"423","RAT06","Methyl","2016-10-21",15,300,"EEG_FL","baseline",8.36063986141111,9,2.22337711335849,8.66946962916
"424","RAT06","Methyl","2016-10-21",15,300,"EEG_PL","baseline",9.67818934180667,9,4.11414236028297,10.3450266777
"425","RAT06","Methyl","2016-10-21",15,300,"EEG_PR","baseline",7.69937251188,9,3.50249134565004,7.8954867809
"426","RAT06","Methyl","2016-10-21",15,300,"EEG_OL","baseline",6.82478585701778,9,3.84887264975122,7.80117217009
"427","RAT06","Methyl","2016-10-21",15,300,"EEG_OR","baseline",11.5853091117544,9,5.02182242939891,13.9174159623
"428","RAT06","Methyl","2016-10-21",15,400,"EEG_FL","baseline",9.49032770217429,7,2.59741750642067,9.88017014578
"429","RAT06","Methyl","2016-10-21",15,400,"EEG_PL","baseline",7.45552039432444,9,2.66192255073437,7.92705330244
"430","RAT06","Methyl","2016-10-21",15,400,"EEG_PR","baseline",10.2261148423775,8,1.50506069029359,10.270896723355
"431","RAT06","Methyl","2016-10-21",15,400,"EEG_OL","baseline",5.3494067078802,10,2.50232902433494,5.67145990723
"432","RAT06","Methyl","2016-10-21",15,400,"EEG_OR","baseline",10.0838548553467,9,3.04008301768621,9.96484645405
"433","RAT06","Methyl","2016-10-21",15,500,"EEG_FL","baseline",9.03171133076333,6,2.90613123607918,9.45626678432
"434","RAT06","Methyl","2016-10-21",15,500,"EEG_PL","baseline",6.87100731589857,7,3.5055613632666,7.41385377271
"435","RAT06","Methyl","2016-10-21",15,500,"EEG_PR","baseline",10.2381876789986,7,2.23848115203169,10.1361370931
"436","RAT06","Methyl","2016-10-21",15,500,"EEG_OL","baseline",4.87427457104611,9,2.47661889357935,5.95157570956
"437","RAT06","Methyl","2016-10-21",15,500,"EEG_OR","baseline",10.8922362521025,8,2.94575006824389,10.80096094225
"438","RAT06","Methyl","2016-10-21",15,600,"EEG_FL","baseline",8.05742785304222,9,4.61211406654075,5.5566822049
"439","RAT06","Methyl","2016-10-21",15,600,"EEG_PL","baseline",9.36282032273555,9,2.73589870926903,8.58452413266
"440","RAT06","Methyl","2016-10-21",15,600,"EEG_PR","baseline",10.3769768736122,9,2.79565179345069,10.897077181
"441","RAT06","Methyl","2016-10-21",15,600,"EEG_OL","baseline",5.74491728684667,9,2.78909350318576,5.97999912104
"442","RAT06","Methyl","2016-10-21",15,600,"EEG_OR","baseline",12.0066554034478,9,3.13848809969476,11.4246849566
"443","RAT06","Methyl","2016-10-21",15,700,"EEG_FL","0.032",7.01489729090191,9,3.70643381343021,7.51707310095
"444","RAT06","Methyl","2016-10-21",15,700,"EEG_PL","0.032",10.4450355159756,9,1.0846195397098,10.784426391
"445","RAT06","Methyl","2016-10-21",15,700,"EEG_PR","0.032",9.50791741121,9,1.36854553550674,9.12164253487
"446","RAT06","Methyl","2016-10-21",15,700,"EEG_OL","0.032",7.04305083835222,9,2.35678979249351,7.85751685126
"447","RAT06","Methyl","2016-10-21",15,700,"EEG_OR","0.032",11.3277047267411,9,2.67544767934178,11.6489968481
"448","RAT06","Methyl","2016-10-21",15,800,"EEG_FL","0.032",10.061525289189,10,2.0215742818312,10.6291009798
"449","RAT06","Methyl","2016-10-21",15,800,"EEG_PL","0.032",10.397728888965,10,3.72198051079436,10.72773781235
"450","RAT06","Methyl","2016-10-21",15,800,"EEG_PR","0.032",11.3000908947567,9,1.86785653005659,12.0601198394
"451","RAT06","Methyl","2016-10-21",15,800,"EEG_OL","0.032",7.711022805532,10,3.26705700152326,8.006306411915
