"","subj","drug","eeg_date","Frequencies (Hz)","intervals_sec","channel","drug dose (mg/kg)","mean PSD (dB)","n","SD","median PSD (dB)"
"223","RAT06","Morphine","2016-07-12",10,11400,"EEG_FL","1",13.1791901497404,27,4.85676222089343,14.4525793026
"224","RAT06","Morphine","2016-07-12",10,11400,"EEG_FR","1",13.2677201621748,27,4.30363046046009,12.959394231
"225","RAT06","Morphine","2016-07-12",10,11400,"EEG_PL","1",13.2221465701248,27,4.61749459128311,14.3294391209
"226","RAT06","Morphine","2016-07-12",10,11400,"EEG_PR","1",10.867086059047,30,4.88739563851975,10.2815466151
"227","RAT06","Morphine","2016-07-12",10,11400,"EEG_OL","1",12.9385846598459,29,4.73852204306432,12.7407138122
"228","RAT06","Morphine","2016-07-12",10,11400,"EEG_OR","1",-14.9503232034523,30,2.9613186086109,-14.48724031495
"229","RAT06","Morphine","2016-07-12",10,11700,"EEG_FL","1",12.8500120162526,23,3.52245639733746,12.9787115508
"230","RAT06","Morphine","2016-07-12",10,11700,"EEG_FR","1",12.6032019201303,29,2.70916380753427,12.8234114428
"231","RAT06","Morphine","2016-07-12",10,11700,"EEG_PL","1",12.8482352635664,22,3.56394748863537,12.60920765405
"232","RAT06","Morphine","2016-07-12",10,11700,"EEG_PR","1",9.50170002348583,24,2.17959075928327,9.713513465335
"233","RAT06","Morphine","2016-07-12",10,11700,"EEG_OL","1",12.18824621628,25,3.15132771442777,12.6051781161
"234","RAT06","Morphine","2016-07-12",10,11700,"EEG_OR","1",-14.376044224526,30,2.79429259996637,-14.5855975672
"235","RAT06","Morphine","2016-07-12",10,12000,"EEG_FL","1",12.6037629184269,26,3.09085002865603,12.70242356955
"236","RAT06","Morphine","2016-07-12",10,12000,"EEG_FR","1",12.125795939077,30,3.17498036647597,12.7863948407
"237","RAT06","Morphine","2016-07-12",10,12000,"EEG_PL","1",12.7110024554084,25,3.16620088257124,12.930026315
"238","RAT06","Morphine","2016-07-12",10,12000,"EEG_PR","1",8.95312134002815,27,2.73958921850685,8.67306103632
"239","RAT06","Morphine","2016-07-12",10,12000,"EEG_OL","1",12.3515890616879,28,2.55559987794668,12.88596673325
"240","RAT06","Morphine","2016-07-12",10,12000,"EEG_OR","1",-15.011750694859,30,3.24077715466773,-14.62177973205
"241","RAT06","Morphine","2016-07-12",10,12300,"EEG_FL","1",12.9774191103389,28,4.39327170556651,12.6795328062
"242","RAT06","Morphine","2016-07-12",10,12300,"EEG_FR","1",12.5434306817086,28,3.73975875041686,12.06983596975
"243","RAT06","Morphine","2016-07-12",10,12300,"EEG_PL","1",12.8567474645293,28,4.46016422513647,12.5772679328
"244","RAT06","Morphine","2016-07-12",10,12300,"EEG_PR","1",9.86757428820867,30,4.05575491566951,9.26832090945
"245","RAT06","Morphine","2016-07-12",10,12300,"EEG_OL","1",13.2617208581743,30,4.54916558888499,13.13135626935
"246","RAT06","Morphine","2016-07-12",10,12300,"EEG_OR","1",-14.5606777636653,30,3.49892581374119,-14.880163885
"247","RAT06","Morphine","2016-07-12",10,12600,"EEG_FL","1",13.4919290727267,27,4.19222396536641,13.474435905
"248","RAT06","Morphine","2016-07-12",10,12600,"EEG_FR","1",14.199025601059,29,4.30516064448213,13.567054234
"249","RAT06","Morphine","2016-07-12",10,12600,"EEG_PL","1",13.4903965176967,27,4.07230705765854,13.1621106196
"250","RAT06","Morphine","2016-07-12",10,12600,"EEG_PR","1",11.0000441058872,29,4.83702701607583,10.3758010125
"251","RAT06","Morphine","2016-07-12",10,12600,"EEG_OL","1",13.3586115373462,29,3.86348478471287,13.4605328856
"252","RAT06","Morphine","2016-07-12",10,12600,"EEG_OR","1",-14.9776516042613,30,3.34826326095765,-14.68568511695
"253","RAT06","Morphine","2016-07-12",20,300,"EEG_FL","baseline",6.15105887702421,24,4.08634499785022,6.93439721882
"254","RAT06","Morphine","2016-07-12",20,300,"EEG_FR","baseline",6.96880143050162,29,3.7814744737771,7.7718068441
"255","RAT06","Morphine","2016-07-12",20,300,"EEG_PL","baseline",6.17108409320092,24,4.24869598237907,6.849057993665
"256","RAT06","Morphine","2016-07-12",20,300,"EEG_PR","baseline",3.76199459011896,25,4.34429997305436,4.4536047696
"257","RAT06","Morphine","2016-07-12",20,300,"EEG_OL","baseline",7.27389031908269,26,3.15583101509387,6.943468995565
"258","RAT06","Morphine","2016-07-12",20,300,"EEG_OR","baseline",-17.1106124442367,30,3.27375580629528,-17.1695793889
"259","RAT06","Morphine","2016-07-12",20,600,"EEG_FL","baseline",7.09062807225648,29,4.20724083159189,8.7233806003
"260","RAT06","Morphine","2016-07-12",20,600,"EEG_FR","baseline",6.97540266416957,30,4.49370973575373,8.0442782833
"261","RAT06","Morphine","2016-07-12",20,600,"EEG_PL","baseline",7.01835110356272,29,4.33505735918754,8.37138685762
"262","RAT06","Morphine","2016-07-12",20,600,"EEG_PR","baseline",4.11509310515087,30,3.47908238095634,4.308517578795
"263","RAT06","Morphine","2016-07-12",20,600,"EEG_OL","baseline",8.26230097043667,30,3.19639733032254,8.57374024054
"264","RAT06","Morphine","2016-07-12",20,600,"EEG_OR","baseline",-15.3916696950133,30,2.55077406667689,-15.0085725682
"265","RAT06","Morphine","2016-07-12",20,900,"EEG_FL","baseline",7.90420483369621,29,4.07274927564818,8.00232212413
"266","RAT06","Morphine","2016-07-12",20,900,"EEG_FR","baseline",8.06637295984483,29,4.0489433450545,8.72231952178
"267","RAT06","Morphine","2016-07-12",20,900,"EEG_PL","baseline",7.95290969357586,29,4.00006523652637,8.09521739505
"268","RAT06","Morphine","2016-07-12",20,900,"EEG_PR","baseline",5.52586376149967,30,4.51694409554013,5.82693030807
"269","RAT06","Morphine","2016-07-12",20,900,"EEG_OL","baseline",8.290871657274,30,3.42441314296092,7.340265449625
"270","RAT06","Morphine","2016-07-12",20,900,"EEG_OR","baseline",-15.4060123068293,30,2.55396330708432,-15.66369096975
"271","RAT06","Morphine","2016-07-12",20,1200,"EEG_FL","baseline",6.95028608573714,28,3.39673523641779,7.63450663885
"272","RAT06","Morphine","2016-07-12",20,1200,"EEG_FR","baseline",6.52705113136189,28,3.58483161956861,6.89160385863
"273","RAT06","Morphine","2016-07-12",20,1200,"EEG_PL","baseline",6.99017563082429,28,3.25252695003393,7.41978048266
"274","RAT06","Morphine","2016-07-12",20,1200,"EEG_PR","baseline",5.31875810227257,30,4.53211402908722,5.962409568885
"275","RAT06","Morphine","2016-07-12",20,1200,"EEG_OL","baseline",7.85250646458067,30,4.28083619958942,6.96522732237
"276","RAT06","Morphine","2016-07-12",20,1200,"EEG_OR","baseline",-16.5345821528833,30,2.88720752509959,-15.8034850593
"277","RAT06","Morphine","2016-07-12",20,1500,"EEG_FL","baseline",6.78371291387262,26,3.55684191284048,7.390279649485
"278","RAT06","Morphine","2016-07-12",20,1500,"EEG_FR","baseline",7.36730872733148,27,2.77604689200451,6.85624041981
"279","RAT06","Morphine","2016-07-12",20,1500,"EEG_PL","baseline",6.89675973556681,26,3.57825665510331,7.77071085463
"280","RAT06","Morphine","2016-07-12",20,1500,"EEG_PR","baseline",5.83380543466967,30,4.4711572062638,5.78891531505
"281","RAT06","Morphine","2016-07-12",20,1500,"EEG_OL","baseline",7.8970179388055,28,3.35363182320971,7.989005428815
"282","RAT06","Morphine","2016-07-12",20,1500,"EEG_OR","baseline",-14.8940786218087,30,2.7968745207018,-15.12143131985
"283","RAT06","Morphine","2016-07-12",20,1800,"EEG_FL","baseline",6.4797285818547,30,3.5148581795541,6.617945233985
"284","RAT06","Morphine","2016-07-12",20,1800,"EEG_FR","baseline",6.78794908070193,30,3.80107783644893,7.40068086333
"285","RAT06","Morphine","2016-07-12",20,1800,"EEG_PL","baseline",6.33573962361577,30,3.46068521726085,6.110774292735
"286","RAT06","Morphine","2016-07-12",20,1800,"EEG_PR","baseline",5.15646110770467,30,3.4443491159142,4.939206054785
"287","RAT06","Morphine","2016-07-12",20,1800,"EEG_OL","baseline",8.08979132371367,30,2.51350835429642,7.66437764522
"288","RAT06","Morphine","2016-07-12",20,1800,"EEG_OR","baseline",-16.5035620461987,30,3.59721189669943,-16.33496312635
"289","RAT06","Morphine","2016-07-12",20,2100,"EEG_FL","0.032",8.3810828202808,25,3.67688762952437,8.22294248999
"290","RAT06","Morphine","2016-07-12",20,2100,"EEG_FR","0.032",8.29254860559964,28,3.89507968353826,8.63406909394
"291","RAT06","Morphine","2016-07-12",20,2100,"EEG_PL","0.032",8.2700772842492,25,3.64172109115382,7.83889729667
"292","RAT06","Morphine","2016-07-12",20,2100,"EEG_PR","0.032",5.98543781755917,29,3.37350086472008,6.05536811727
"293","RAT06","Morphine","2016-07-12",20,2100,"EEG_OL","0.032",9.38026527987846,26,2.60931129322173,9.90538803308
"294","RAT06","Morphine","2016-07-12",20,2100,"EEG_OR","0.032",-15.3986106217867,30,2.29178893787042,-15.6233863942
"295","RAT06","Morphine","2016-07-12",20,2400,"EEG_FL","0.032",6.23822048145866,29,3.89435223949267,6.31495177722
"296","RAT06","Morphine","2016-07-12",20,2400,"EEG_FR","0.032",6.44771256088555,29,4.01764194986728,8.18877987469
"297","RAT06","Morphine","2016-07-12",20,2400,"EEG_PL","0.032",6.19216133574924,29,4.03443695377871,6.61383379506
"298","RAT06","Morphine","2016-07-12",20,2400,"EEG_PR","0.032",5.12054970237871,30,3.75151539529099,5.310838099
"299","RAT06","Morphine","2016-07-12",20,2400,"EEG_OL","0.032",8.465935986908,30,3.56175108495053,8.326330472655
"300","RAT06","Morphine","2016-07-12",20,2400,"EEG_OR","0.032",-16.41728137614,30,3.17818677763591,-16.3417989821
"301","RAT06","Morphine","2016-07-12",20,2700,"EEG_FL","0.032",7.99551695700462,26,2.92051836083755,8.540782498185
"302","RAT06","Morphine","2016-07-12",20,2700,"EEG_FR","0.032",8.78704243667207,29,3.11338156717765,8.81711048684
"303","RAT06","Morphine","2016-07-12",20,2700,"EEG_PL","0.032",8.37934110291917,24,2.80667163186297,8.520306801345
"304","RAT06","Morphine","2016-07-12",20,2700,"EEG_PR","0.032",6.20265551109171,27,3.18261621780696,5.89516889688
"305","RAT06","Morphine","2016-07-12",20,2700,"EEG_OL","0.032",7.83376870245955,26,4.4626216491164,7.263543208955
"306","RAT06","Morphine","2016-07-12",20,2700,"EEG_OR","0.032",-16.2282962285837,30,3.25770996189148,-16.19956478985
"307","RAT06","Morphine","2016-07-12",20,3000,"EEG_FL","0.032",8.0062805989288,30,3.58210118211947,8.220783571975
"308","RAT06","Morphine","2016-07-12",20,3000,"EEG_FR","0.032",8.21712491156577,30,3.79987492509464,8.27995789616
"309","RAT06","Morphine","2016-07-12",20,3000,"EEG_PL","0.032",7.90139937513967,30,3.7706748401845,7.92234444606
"310","RAT06","Morphine","2016-07-12",20,3000,"EEG_PR","0.032",5.72650157652674,30,3.47286382216133,5.67386010327
"311","RAT06","Morphine","2016-07-12",20,3000,"EEG_OL","0.032",9.80896159040567,30,2.65899810734645,9.52302815557
"312","RAT06","Morphine","2016-07-12",20,3000,"EEG_OR","0.032",-15.7770450848133,30,3.09667659230137,-15.4274504754
"313","RAT06","Morphine","2016-07-12",20,3300,"EEG_FL","0.032",7.09769400111641,29,3.60261517860819,7.56105965692
"314","RAT06","Morphine","2016-07-12",20,3300,"EEG_FR","0.032",7.77765717991467,30,2.76124906991756,7.729150931
"315","RAT06","Morphine","2016-07-12",20,3300,"EEG_PL","0.032",7.2189078064031,29,3.6678542990279,7.50583889989
"316","RAT06","Morphine","2016-07-12",20,3300,"EEG_PR","0.032",5.26440523036473,30,2.97096623519567,4.638829803485
"317","RAT06","Morphine","2016-07-12",20,3300,"EEG_OL","0.032",8.17752705560033,30,3.58540129964195,8.187460560935
"318","RAT06","Morphine","2016-07-12",20,3300,"EEG_OR","0.032",-16.1032144290433,30,2.5642233893148,-15.70447135605
"319","RAT06","Morphine","2016-07-12",20,3600,"EEG_FL","0.032",8.42806404086814,28,3.41703212809308,9.031773927065
"320","RAT06","Morphine","2016-07-12",20,3600,"EEG_FR","0.032",7.70567301709566,29,3.45452568725539,7.14341426781
"321","RAT06","Morphine","2016-07-12",20,3600,"EEG_PL","0.032",8.24622891340218,28,3.59982355822015,8.76199464928
"322","RAT06","Morphine","2016-07-12",20,3600,"EEG_PR","0.032",4.928923928162,30,3.55507927604132,5.33891380783
"323","RAT06","Morphine","2016-07-12",20,3600,"EEG_OL","0.032",8.63881729135233,30,2.44330538143874,8.547492608945
"324","RAT06","Morphine","2016-07-12",20,3600,"EEG_OR","0.032",-15.7936096457867,30,2.50575526746706,-15.61718998765
"325","RAT06","Morphine","2016-07-12",20,3900,"EEG_FL","0.1",7.38122915929345,29,3.09702718682974,7.26023260486
"326","RAT06","Morphine","2016-07-12",20,3900,"EEG_FR","0.1",7.80325951999966,29,2.93495878336191,8.02605974761
"327","RAT06","Morphine","2016-07-12",20,3900,"EEG_PL","0.1",7.36127918388034,29,3.17940993135301,7.2535369271
"328","RAT06","Morphine","2016-07-12",20,3900,"EEG_PR","0.1",5.81513821446103,30,4.19807225230622,5.485003420085
"329","RAT06","Morphine","2016-07-12",20,3900,"EEG_OL","0.1",8.55179831852572,29,3.27434281861101,8.00918818292
"330","RAT06","Morphine","2016-07-12",20,3900,"EEG_OR","0.1",-16.4943680777467,30,2.69984897370498,-16.02625432915
"331","RAT06","Morphine","2016-07-12",20,4200,"EEG_FL","0.1",6.05835222694033,30,3.24108460092949,5.362441789325
"332","RAT06","Morphine","2016-07-12",20,4200,"EEG_FR","0.1",7.0803276532028,30,3.10554112143349,7.24323460573
"333","RAT06","Morphine","2016-07-12",20,4200,"EEG_PL","0.1",6.00221037011733,30,3.19307984520761,5.22799937405
"334","RAT06","Morphine","2016-07-12",20,4200,"EEG_PR","0.1",4.93325310943279,30,2.84154042826271,4.769788232915
"335","RAT06","Morphine","2016-07-12",20,4200,"EEG_OL","0.1",7.4923897566119,30,4.49501536642973,8.31322298659
"336","RAT06","Morphine","2016-07-12",20,4200,"EEG_OR","0.1",-15.477384288751,30,3.31865501766425,-15.9372476632
"337","RAT06","Morphine","2016-07-12",20,4500,"EEG_FL","0.1",7.29773981357892,25,3.24739796748126,7.68985226393
"338","RAT06","Morphine","2016-07-12",20,4500,"EEG_FR","0.1",8.5117068073904,25,2.58802180545416,9.08691682234
"339","RAT06","Morphine","2016-07-12",20,4500,"EEG_PL","0.1",7.2737222650488,25,3.17176386738559,7.39798081493
"340","RAT06","Morphine","2016-07-12",20,4500,"EEG_PR","0.1",6.34045540883163,30,4.57500792815245,6.08827951864
"341","RAT06","Morphine","2016-07-12",20,4500,"EEG_OL","0.1",9.17952929371621,29,3.78343922512551,8.63279043695
"342","RAT06","Morphine","2016-07-12",20,4500,"EEG_OR","0.1",-16.4186140982467,30,2.46812194461265,-16.44701791935
"343","RAT06","Morphine","2016-07-12",20,4800,"EEG_FL","0.1",6.83183010489739,23,3.31506885046861,6.35286375388
"344","RAT06","Morphine","2016-07-12",20,4800,"EEG_FR","0.1",7.30630589183087,30,3.1976500423823,8.02026043931
"345","RAT06","Morphine","2016-07-12",20,4800,"EEG_PL","0.1",7.13529748489419,21,3.3778928701453,7.14237405647
"346","RAT06","Morphine","2016-07-12",20,4800,"EEG_PR","0.1",4.70338195309015,27,3.24494004646615,4.20214878102
"347","RAT06","Morphine","2016-07-12",20,4800,"EEG_OL","0.1",8.16513261351269,26,2.82622225248483,7.972790702405
"348","RAT06","Morphine","2016-07-12",20,4800,"EEG_OR","0.1",-16.83817876424,30,3.42868088752558,-17.66132048605
"349","RAT06","Morphine","2016-07-12",20,5100,"EEG_FL","0.1",8.359328513118,25,2.86221748159906,8.621297185
"350","RAT06","Morphine","2016-07-12",20,5100,"EEG_FR","0.1",8.34994178238931,29,3.53267304099022,8.75442290906
"351","RAT06","Morphine","2016-07-12",20,5100,"EEG_PL","0.1",8.38500308663583,24,2.94472232799087,8.658601951235
"352","RAT06","Morphine","2016-07-12",20,5100,"EEG_PR","0.1",5.43665083898015,27,2.83653484299045,5.80313830111
"353","RAT06","Morphine","2016-07-12",20,5100,"EEG_OL","0.1",7.53767232791682,28,3.29581117151996,6.91235241018
"354","RAT06","Morphine","2016-07-12",20,5100,"EEG_OR","0.1",-15.4134128701467,30,2.91903693348785,-15.2550133738
"355","RAT06","Morphine","2016-07-12",20,5400,"EEG_FL","0.1",6.12464840199015,20,3.83260266219478,6.101796418425
"356","RAT06","Morphine","2016-07-12",20,5400,"EEG_FR","0.1",6.93968169395034,29,2.80256044341395,6.57502605256
"357","RAT06","Morphine","2016-07-12",20,5400,"EEG_PL","0.1",5.79270904085053,19,3.70631095203805,5.55496636621
"358","RAT06","Morphine","2016-07-12",20,5400,"EEG_PR","0.1",4.12025215886894,22,2.78047151789067,4.23967532561
"359","RAT06","Morphine","2016-07-12",20,5400,"EEG_OL","0.1",7.5879930306219,21,2.63292432757399,7.55292283135
"360","RAT06","Morphine","2016-07-12",20,5400,"EEG_OR","0.1",-16.8076581732533,30,3.09017250098184,-16.7808839067
"361","RAT06","Morphine","2016-07-12",20,5700,"EEG_FL","0.32",6.49128118778023,30,2.67492671658258,6.260082010265
"362","RAT06","Morphine","2016-07-12",20,5700,"EEG_FR","0.32",6.644558993024,30,3.29798402531954,6.405266230695
"363","RAT06","Morphine","2016-07-12",20,5700,"EEG_PL","0.32",6.561354819341,30,2.53216616686365,6.449598232935
"364","RAT06","Morphine","2016-07-12",20,5700,"EEG_PR","0.32",4.1821479841194,30,2.73825588802192,3.771376338685
"365","RAT06","Morphine","2016-07-12",20,5700,"EEG_OL","0.32",6.49091798712767,30,3.22220498104235,6.700556348445
"366","RAT06","Morphine","2016-07-12",20,5700,"EEG_OR","0.32",-15.8212096272467,30,3.04239023736562,-15.40095479045
"367","RAT06","Morphine","2016-07-12",20,6000,"EEG_FL","0.32",6.91713634038,29,3.47725040164035,7.73091041936
"368","RAT06","Morphine","2016-07-12",20,6000,"EEG_FR","0.32",7.48405756969514,29,2.63150298470012,8.08897428818
"369","RAT06","Morphine","2016-07-12",20,6000,"EEG_PL","0.32",6.95731115582445,29,3.21544555775417,7.8707961304
"370","RAT06","Morphine","2016-07-12",20,6000,"EEG_PR","0.32",5.47266552362043,30,4.44546697212672,5.731024021355
"371","RAT06","Morphine","2016-07-12",20,6000,"EEG_OL","0.32",8.70187842512543,30,4.41574181742873,9.20759540933
"372","RAT06","Morphine","2016-07-12",20,6000,"EEG_OR","0.32",-16.4780868543967,30,3.00207213034638,-16.32966182485
"373","RAT06","Morphine","2016-07-12",20,6300,"EEG_FL","0.32",8.01320594319626,24,3.22851185765326,8.54634500662
"374","RAT06","Morphine","2016-07-12",20,6300,"EEG_FR","0.32",9.14425509965548,25,3.10970236248358,9.25083330261
"375","RAT06","Morphine","2016-07-12",20,6300,"EEG_PL","0.32",8.17893166360867,24,3.21587650545994,8.788423024945
"376","RAT06","Morphine","2016-07-12",20,6300,"EEG_PR","0.32",8.1322782247619,30,5.65994470492098,8.18775645016
"377","RAT06","Morphine","2016-07-12",20,6300,"EEG_OL","0.32",10.609389660763,30,5.11049443772789,9.6269205514
"378","RAT06","Morphine","2016-07-12",20,6300,"EEG_OR","0.32",-15.71397289456,30,2.91296737865965,-15.55558925625
"379","RAT06","Morphine","2016-07-12",20,6600,"EEG_FL","0.32",7.3641441256737,30,3.16650927313154,7.23417811474
"380","RAT06","Morphine","2016-07-12",20,6600,"EEG_FR","0.32",7.74077047675767,30,3.50284865055694,8.20129122885
"381","RAT06","Morphine","2016-07-12",20,6600,"EEG_PL","0.32",7.29553430481,30,3.26781732284354,7.30189431963
"382","RAT06","Morphine","2016-07-12",20,6600,"EEG_PR","0.32",5.2298876773382,30,3.01561669534797,4.795644869265
"383","RAT06","Morphine","2016-07-12",20,6600,"EEG_OL","0.32",7.47125915192127,30,3.48822355615993,7.16269630504
"384","RAT06","Morphine","2016-07-12",20,6600,"EEG_OR","0.32",-15.8624105659167,30,2.84170275089303,-15.1170641843
"385","RAT06","Morphine","2016-07-12",20,6900,"EEG_FL","0.32",8.59233988690714,28,3.00337136431927,8.72662309987
"386","RAT06","Morphine","2016-07-12",20,6900,"EEG_FR","0.32",8.21183485974964,28,2.87694867031179,8.13628472867
"387","RAT06","Morphine","2016-07-12",20,6900,"EEG_PL","0.32",8.30303689712646,28,3.36665846742558,8.59630394206
"388","RAT06","Morphine","2016-07-12",20,6900,"EEG_PR","0.32",5.44414436841724,29,3.44924956970802,5.68518854355
"389","RAT06","Morphine","2016-07-12",20,6900,"EEG_OL","0.32",7.99744240838897,30,3.84225062552746,9.255585363665
"390","RAT06","Morphine","2016-07-12",20,6900,"EEG_OR","0.32",-15.54267503126,30,3.22430460365067,-15.22449716635
"391","RAT06","Morphine","2016-07-12",20,7200,"EEG_FL","0.32",8.22537848918033,30,3.11903761543555,7.67755322149
"392","RAT06","Morphine","2016-07-12",20,7200,"EEG_FR","0.32",9.084613884643,30,2.9792688808313,9.454212336335
"393","RAT06","Morphine","2016-07-12",20,7200,"EEG_PL","0.32",8.1628832220141,30,3.12293159501613,7.290202145985
"394","RAT06","Morphine","2016-07-12",20,7200,"EEG_PR","0.32",6.04541988654967,30,3.212306492787,5.64823916755
"395","RAT06","Morphine","2016-07-12",20,7200,"EEG_OL","0.32",8.069230323614,30,3.01090673009672,8.11266038306
"396","RAT06","Morphine","2016-07-12",20,7200,"EEG_OR","0.32",-17.2595010154,30,2.99003105671586,-16.9566920265
"397","RAT06","Morphine","2016-07-12",20,7500,"EEG_FL","1",6.45343023614039,28,3.30403849800808,6.065910463755
"398","RAT06","Morphine","2016-07-12",20,7500,"EEG_FR","1",7.23182991637,28,3.56442226144862,7.749287155635
"399","RAT06","Morphine","2016-07-12",20,7500,"EEG_PL","1",6.33494729846957,28,3.29107446409707,6.18335492271
"400","RAT06","Morphine","2016-07-12",20,7500,"EEG_PR","1",6.04677302382605,29,4.03145021978896,6.76049271967
"401","RAT06","Morphine","2016-07-12",20,7500,"EEG_OL","1",8.08406640131528,29,2.97605226167738,7.98435385547
"402","RAT06","Morphine","2016-07-12",20,7500,"EEG_OR","1",-16.46740203226,30,3.08512366277676,-16.27414524605
"403","RAT06","Morphine","2016-07-12",20,7800,"EEG_FL","1",7.256574260788,30,3.93950805885309,7.045502758075
"404","RAT06","Morphine","2016-07-12",20,7800,"EEG_FR","1",8.31168489162627,30,3.35591718481578,8.752018760385
"405","RAT06","Morphine","2016-07-12",20,7800,"EEG_PL","1",7.35853537793947,30,3.82382069359289,7.392639134145
"406","RAT06","Morphine","2016-07-12",20,7800,"EEG_PR","1",5.16804309478577,30,2.63167798052644,5.24229465756
"407","RAT06","Morphine","2016-07-12",20,7800,"EEG_OL","1",7.5449154158216,30,3.32089348131832,6.843118070295
"408","RAT06","Morphine","2016-07-12",20,7800,"EEG_OR","1",-16.34551324161,30,2.87603001705457,-16.6719551611
"409","RAT06","Morphine","2016-07-12",20,8100,"EEG_FL","1",6.931243001575,28,2.82877498846171,6.93167942968
"410","RAT06","Morphine","2016-07-12",20,8100,"EEG_FR","1",7.57000881301143,28,2.78470461621176,7.358639401655
"411","RAT06","Morphine","2016-07-12",20,8100,"EEG_PL","1",6.64423840654857,28,2.9034150273235,6.589544482815
"412","RAT06","Morphine","2016-07-12",20,8100,"EEG_PR","1",5.50467108537557,30,4.86167352731924,5.37553943859
"413","RAT06","Morphine","2016-07-12",20,8100,"EEG_OL","1",9.39191932833655,29,4.25618317831579,9.42020530753
"414","RAT06","Morphine","2016-07-12",20,8100,"EEG_OR","1",-16.0749457436,30,3.05719199980951,-16.0679796901
"415","RAT06","Morphine","2016-07-12",20,8400,"EEG_FL","1",7.1277561815808,25,2.65112903470725,6.66836423733
"416","RAT06","Morphine","2016-07-12",20,8400,"EEG_FR","1",7.310975658994,25,3.37650379192851,6.79136442987
"417","RAT06","Morphine","2016-07-12",20,8400,"EEG_PL","1",7.084979345818,25,2.60418261345393,7.27592508246
"418","RAT06","Morphine","2016-07-12",20,8400,"EEG_PR","1",6.50247342546043,30,5.19695364730659,5.62142289899
"419","RAT06","Morphine","2016-07-12",20,8400,"EEG_OL","1",9.11951524292,30,4.08936509251757,8.275926312065
"420","RAT06","Morphine","2016-07-12",20,8400,"EEG_OR","1",-15.7947153724267,30,2.94151954493613,-15.6100504113
"421","RAT06","Morphine","2016-07-12",20,8700,"EEG_FL","1",7.90365097960731,26,2.6722185102057,8.09126285546
"422","RAT06","Morphine","2016-07-12",20,8700,"EEG_FR","1",7.601793313005,26,2.57507026216143,7.68959374697
"423","RAT06","Morphine","2016-07-12",20,8700,"EEG_PL","1",7.74120774101269,26,2.73600313477229,7.59065600979
"424","RAT06","Morphine","2016-07-12",20,8700,"EEG_PR","1",5.58758547072096,29,4.1830563952341,5.01808839765
"425","RAT06","Morphine","2016-07-12",20,8700,"EEG_OL","1",8.28886452208,30,4.15238686710376,8.461780333985
"426","RAT06","Morphine","2016-07-12",20,8700,"EEG_OR","1",-17.5410168346633,30,3.42953972339973,-17.558463256
"427","RAT06","Morphine","2016-07-12",20,9000,"EEG_FL","1",7.35391084990824,25,2.99245851257974,7.77816076138
"428","RAT06","Morphine","2016-07-12",20,9000,"EEG_FR","1",7.66556402927551,28,2.93168164163952,7.364500181265
"429","RAT06","Morphine","2016-07-12",20,9000,"EEG_PL","1",7.38275785272828,25,3.02210352027174,7.76240286144
"430","RAT06","Morphine","2016-07-12",20,9000,"EEG_PR","1",4.29993517024081,26,3.55701991437508,4.829658848365
"431","RAT06","Morphine","2016-07-12",20,9000,"EEG_OL","1",8.60807608929561,26,2.85200235804171,9.18628053264
"432","RAT06","Morphine","2016-07-12",20,9000,"EEG_OR","1",-14.9616250134243,30,3.21375227313051,-15.17700464305
"433","RAT06","Morphine","2016-07-12",20,9300,"EEG_FL","1",7.0166057005916,20,2.92821034907415,7.18783923929
"434","RAT06","Morphine","2016-07-12",20,9300,"EEG_FR","1",7.79963306386441,29,3.25911338959809,7.58654261932
"435","RAT06","Morphine","2016-07-12",20,9300,"EEG_PL","1",6.67540031637853,19,2.63976835457645,6.30671308796
"436","RAT06","Morphine","2016-07-12",20,9300,"EEG_PR","1",5.10472319286717,19,3.53916470224071,5.64265678095
"437","RAT06","Morphine","2016-07-12",20,9300,"EEG_OL","1",6.85977340341474,19,2.16186293837184,7.27124017263
"438","RAT06","Morphine","2016-07-12",20,9300,"EEG_OR","1",-16.473433726765,30,3.40547603503219,-16.1662004046
"439","RAT06","Morphine","2016-07-12",20,9600,"EEG_FL","1",6.10446634566677,22,3.11540531877532,6.74687497138
"440","RAT06","Morphine","2016-07-12",20,9600,"EEG_FR","1",6.45162813009833,30,2.82571714610351,5.93232969215
"441","RAT06","Morphine","2016-07-12",20,9600,"EEG_PL","1",6.10730529802709,22,2.87109040171387,6.790764144405
"442","RAT06","Morphine","2016-07-12",20,9600,"EEG_PR","1",3.4544925997494,25,2.97524266374004,3.57817477973
"443","RAT06","Morphine","2016-07-12",20,9600,"EEG_OL","1",7.01681051997538,26,2.13441368392684,6.97472607957
"444","RAT06","Morphine","2016-07-12",20,9600,"EEG_OR","1",-16.4997454111503,30,2.82988695286098,-16.4166569448
"445","RAT06","Morphine","2016-07-12",20,9900,"EEG_FL","1",6.938780236906,17,3.75490044211904,8.13302763386
"446","RAT06","Morphine","2016-07-12",20,9900,"EEG_FR","1",7.3194193283729,28,4.28905327881131,8.04704175834
"447","RAT06","Morphine","2016-07-12",20,9900,"EEG_PL","1",6.69749785447525,16,4.01120364184477,8.155150233415
"448","RAT06","Morphine","2016-07-12",20,9900,"EEG_PR","1",4.66758836411427,20,3.84333866474726,4.10473934593
"449","RAT06","Morphine","2016-07-12",20,9900,"EEG_OL","1",7.026714408175,22,3.95020641775999,6.46262498209
